Date,Bar Name,Brand Name,Category,Total_Purchased_ml,Total_Consumed_ml,Total_Requested_ml,Potential_Lost_Demand_ml,Last_Closing_Balance_ml
2026-03-03,Pool Bar,Bombay Sapphire,Gin,0,232,2381,2149,0
2026-03-03,Pool Bar,Heineken,Beer,0,0,6380,6380,0
2026-03-03,Pool Bar,Hennessy,Brandy,0,0,0,0,2185
2026-03-03,Pool Bar,Jack Daniel's,Whisky,12750,1687,1687,0,12251
2026-03-03,Pool Bar,Johnnie Walker Red,Whisky,0,1098,2954,1856,0
2026-03-03,Pool Bar,Jose Cuervo,Tequila,0,1380,1380,0,5745
2026-03-03,Pool Bar,Kingfisher Premium,Beer,0,0,8975,8975,0
2026-03-03,Pool Bar,Smirnoff Vodka,Vodka,0,0,3357,3357,0
2026-03-03,Rooftop Bar,Bacardi White,Rum,0,0,3883,3883,0
2026-03-03,Rooftop Bar,Baileys,Liqueur,0,1140,1140,0,6895
2026-03-03,Rooftop Bar,Bombay Sapphire,Gin,14250,3366,3366,0,12328
2026-03-03,Rooftop Bar,Heineken,Beer,0,0,7117,7117,0
2026-03-03,Rooftop Bar,Hennessy,Brandy,0,909,909,0,466
2026-03-03,Rooftop Bar,Jack Daniel's,Whisky,10500,1997,1997,0,9390
2026-03-03,Rooftop Bar,Johnnie Walker Red,Whisky,12000,3239,3239,0,8761
2026-03-03,Rooftop Bar,Jose Cuervo,Tequila,0,1503,1503,0,4791
2026-03-03,Rooftop Bar,Kingfisher Premium,Beer,0,0,11894,11894,0
2026-03-03,Rooftop Bar,Smirnoff Vodka,Vodka,0,4375,4477,102,0
2026-03-03,Sky Lounge,Bacardi White,Rum,0,3158,3158,0,942
2026-03-03,Sky Lounge,Baileys,Liqueur,15750,0,0,0,15750
2026-03-03,Sky Lounge,Bombay Sapphire,Gin,0,65,3383,3318,0
2026-03-03,Sky Lounge,Heineken,Beer,11700,10382,10382,0,1721
2026-03-03,Sky Lounge,Hennessy,Brandy,0,1028,1028,0,3143
2026-03-03,Sky Lounge,Jack Daniel's,Whisky,0,2684,2684,0,12422
2026-03-03,Sky Lounge,Johnnie Walker Red,Whisky,0,4954,4954,0,2724
2026-03-03,Sky Lounge,Jose Cuervo,Tequila,12750,1955,1955,0,10897
2026-03-03,Sky Lounge,Kingfisher Premium,Beer,0,0,11263,11263,0
2026-03-03,Sky Lounge,Smirnoff Vodka,Vodka,0,3044,4957,1913,0
2026-03-04,Garden Bar,Bacardi White,Rum,0,2295,2295,0,2490
2026-03-04,Garden Bar,Baileys,Liqueur,0,527,527,0,4910
2026-03-04,Garden Bar,Bombay Sapphire,Gin,0,1480,1480,0,8365
2026-03-04,Garden Bar,Heineken,Beer,11700,4570,4570,0,7130
2026-03-04,Garden Bar,Hennessy,Brandy,0,432,432,0,2645
2026-03-04,Garden Bar,Jack Daniel's,Whisky,0,120,1655,1535,0
2026-03-04,Garden Bar,Johnnie Walker Red,Whisky,0,2222,2222,0,6789
2026-03-04,Garden Bar,Jose Cuervo,Tequila,0,1010,1010,0,4993
2026-03-04,Garden Bar,Kingfisher Premium,Beer,6500,6095,6095,0,4672
2026-03-04,Garden Bar,Smirnoff Vodka,Vodka,0,3792,3792,0,4512
2026-03-04,Lobby Bar,Bacardi White,Rum,0,2459,2459,0,10560
2026-03-04,Lobby Bar,Baileys,Liqueur,0,0,0,0,3758
2026-03-04,Lobby Bar,Bombay Sapphire,Gin,0,1329,1329,0,8516
2026-03-04,Lobby Bar,Heineken,Beer,0,5862,5862,0,6783
2026-03-04,Lobby Bar,Hennessy,Brandy,0,571,571,0,2183
2026-03-04,Lobby Bar,Jack Daniel's,Whisky,0,1909,1909,0,4387
2026-03-04,Lobby Bar,Johnnie Walker Red,Whisky,0,0,3498,3498,0
2026-03-04,Lobby Bar,Jose Cuervo,Tequila,6750,944,944,0,5806
2026-03-04,Lobby Bar,Kingfisher Premium,Beer,0,0,7809,7809,0
2026-03-04,Lobby Bar,Smirnoff Vodka,Vodka,15750,2923,2923,0,15742
2026-03-04,Pool Bar,Bacardi White,Rum,0,0,2981,2981,0
2026-03-04,Pool Bar,Baileys,Liqueur,0,752,752,0,7390
2026-03-04,Pool Bar,Bombay Sapphire,Gin,0,0,2112,2112,0
2026-03-04,Pool Bar,Heineken,Beer,12350,7741,7741,0,4609
2026-03-04,Pool Bar,Hennessy,Brandy,0,548,548,0,1637
2026-03-04,Pool Bar,Jack Daniel's,Whisky,0,1694,1694,0,10557
2026-03-04,Pool Bar,Johnnie Walker Red,Whisky,0,0,3026,3026,0
2026-03-04,Pool Bar,Jose Cuervo,Tequila,0,1352,1352,0,3037
2026-03-04,Pool Bar,Kingfisher Premium,Beer,0,0,7716,7716,0
2026-03-04,Pool Bar,Smirnoff Vodka,Vodka,12000,3609,3609,0,8391
2026-03-04,Rooftop Bar,Bacardi White,Rum,0,0,3254,3254,0
2026-03-04,Rooftop Bar,Baileys,Liqueur,0,1194,1194,0,5345
2026-03-04,Rooftop Bar,Bombay Sapphire,Gin,0,3044,3044,0,9284
2026-03-04,Rooftop Bar,Heineken,Beer,9100,8060,8060,0,1040
2026-03-04,Rooftop Bar,Hennessy,Brandy,0,0,0,0,466
2026-03-04,Rooftop Bar,Jack Daniel's,Whisky,0,2768,2768,0,6622
2026-03-04,Rooftop Bar,Johnnie Walker Red,Whisky,0,5017,5017,0,3744
2026-03-04,Rooftop Bar,Jose Cuervo,Tequila,0,2249,2249,0,1090
2026-03-04,Rooftop Bar,Kingfisher Premium,Beer,0,0,11752,11752,0
2026-03-04,Rooftop Bar,Smirnoff Vodka,Vodka,6000,4564,4564,0,1436
2026-03-04,Sky Lounge,Bacardi White,Rum,0,942,4233,3291,0
2026-03-04,Sky Lounge,Baileys,Liqueur,0,1176,1176,0,14574
2026-03-04,Sky Lounge,Bombay Sapphire,Gin,14250,2142,2142,0,12108
2026-03-04,Sky Lounge,Heineken,Beer,13000,9609,9609,0,4709
2026-03-04,Sky Lounge,Hennessy,Brandy,0,735,735,0,2963
2026-03-04,Sky Lounge,Jack Daniel's,Whisky,0,2923,2923,0,7328
2026-03-04,Sky Lounge,Johnnie Walker Red,Whisky,6000,4789,4789,0,5916
2026-03-04,Sky Lounge,Jose Cuervo,Tequila,0,2107,2107,0,9198
2026-03-04,Sky Lounge,Kingfisher Premium,Beer,0,0,14455,14455,0
2026-03-04,Sky Lounge,Smirnoff Vodka,Vodka,11250,5004,5004,0,7368
2026-03-05,Garden Bar,Bacardi White,Rum,15750,2119,2119,0,18203
2026-03-05,Garden Bar,Baileys,Liqueur,0,0,0,0,4656
2026-03-05,Garden Bar,Bombay Sapphire,Gin,0,1477,1477,0,6262
2026-03-05,Garden Bar,Heineken,Beer,6500,4681,4681,0,9776
2026-03-05,Garden Bar,Hennessy,Brandy,0,501,501,0,2144
2026-03-05,Garden Bar,Jack Daniel's,Whisky,6000,1405,1405,0,4595
2026-03-05,Garden Bar,Johnnie Walker Red,Whisky,0,2815,2815,0,3974
2026-03-05,Garden Bar,Jose Cuervo,Tequila,0,1198,1198,0,3795
2026-03-05,Garden Bar,Kingfisher Premium,Beer,13650,5809,5809,0,11306
2026-03-05,Garden Bar,Smirnoff Vodka,Vodka,9750,3583,3583,0,10679
2026-03-05,Lobby Bar,Bacardi White,Rum,0,2296,2296,0,9003
2026-03-05,Lobby Bar,Baileys,Liqueur,0,761,761,0,2997
2026-03-05,Lobby Bar,Bombay Sapphire,Gin,0,1667,1667,0,5880
2026-03-05,Lobby Bar,Heineken,Beer,11700,6196,6196,0,13222
2026-03-05,Lobby Bar,Hennessy,Brandy,0,465,465,0,1479
2026-03-05,Lobby Bar,Jack Daniel's,Whisky,0,1426,1426,0,1451
2026-03-05,Lobby Bar,Johnnie Walker Red,Whisky,12000,3385,3385,0,8615
2026-03-05,Lobby Bar,Jose Cuervo,Tequila,0,1301,1301,0,5402
2026-03-05,Lobby Bar,Kingfisher Premium,Beer,0,0,10118,10118,0
2026-03-05,Lobby Bar,Smirnoff Vodka,Vodka,0,3455,3455,0,12287
2026-03-05,Pool Bar,Bacardi White,Rum,15750,2986,2986,0,12764
2026-03-05,Pool Bar,Baileys,Liqueur,0,591,591,0,7162
2026-03-05,Pool Bar,Bombay Sapphire,Gin,0,0,2780,2780,0
2026-03-05,Pool Bar,Heineken,Beer,0,4609,6956,2347,0
2026-03-05,Pool Bar,Hennessy,Brandy,0,637,637,0,1000
2026-03-05,Pool Bar,Jack Daniel's,Whisky,0,1906,1906,0,9644
2026-03-05,Pool Bar,Johnnie Walker Red,Whisky,0,0,3763,3763,0
2026-03-05,Pool Bar,Jose Cuervo,Tequila,0,1505,1505,0,1532
2026-03-05,Pool Bar,Kingfisher Premium,Beer,8450,8450,10234,1784,0
2026-03-05,Pool Bar,Smirnoff Vodka,Vodka,0,4423,4423,0,3968
2026-03-05,Rooftop Bar,Bacardi White,Rum,10500,4467,4467,0,8249
2026-03-05,Rooftop Bar,Baileys,Liqueur,0,1112,1112,0,4233
2026-03-05,Rooftop Bar,Bombay Sapphire,Gin,0,2833,2833,0,6451
2026-03-05,Rooftop Bar,Heineken,Beer,0,1040,8471,7431,0
2026-03-05,Rooftop Bar,Hennessy,Brandy,0,0,0,0,466
2026-03-05,Rooftop Bar,Jack Daniel's,Whisky,0,2042,2042,0,4580
2026-03-05,Rooftop Bar,Johnnie Walker Red,Whisky,0,3744,5551,1807,0
2026-03-05,Rooftop Bar,Jose Cuervo,Tequila,0,1090,2060,970,0
2026-03-05,Rooftop Bar,Kingfisher Premium,Beer,0,0,12228,12228,0
2026-03-05,Rooftop Bar,Smirnoff Vodka,Vodka,0,1436,5386,3950,0
2026-03-05,Sky Lounge,Bacardi White,Rum,0,0,3851,3851,0
2026-03-05,Sky Lounge,Baileys,Liqueur,0,0,0,0,14574
2026-03-05,Sky Lounge,Bombay Sapphire,Gin,0,3448,3448,0,10153
2026-03-05,Sky Lounge,Heineken,Beer,0,4709,8535,3826,0
2026-03-05,Sky Lounge,Hennessy,Brandy,0,0,0,0,2408
2026-03-05,Sky Lounge,Jack Daniel's,Whisky,0,3444,3444,0,3884
2026-03-05,Sky Lounge,Johnnie Walker Red,Whisky,0,3935,5868,1933,0
2026-03-05,Sky Lounge,Jose Cuervo,Tequila,0,1987,1987,0,7212
2026-03-05,Sky Lounge,Kingfisher Premium,Beer,0,0,11007,11007,0
2026-03-05,Sky Lounge,Smirnoff Vodka,Vodka,0,4845,4845,0,2307
2026-03-06,Garden Bar,Bacardi White,Rum,0,3064,3064,0,13057
2026-03-06,Garden Bar,Baileys,Liqueur,0,0,0,0,4656
2026-03-06,Garden Bar,Bombay Sapphire,Gin,0,2187,2187,0,4075
2026-03-06,Garden Bar,Heineken,Beer,0,7192,7192,0,1757
2026-03-06,Garden Bar,Hennessy,Brandy,0,578,578,0,1731
2026-03-06,Garden Bar,Jack Daniel's,Whisky,0,1981,1981,0,2614
2026-03-06,Garden Bar,Johnnie Walker Red,Whisky,0,3315,3315,0,3080
2026-03-06,Garden Bar,Jose Cuervo,Tequila,0,1236,1236,0,2559
2026-03-06,Garden Bar,Kingfisher Premium,Beer,0,8246,10123,1877,0
2026-03-06,Garden Bar,Smirnoff Vodka,Vodka,0,4116,4116,0,8814
2026-03-06,Lobby Bar,Bacardi White,Rum,0,2566,2566,0,5698
2026-03-06,Lobby Bar,Baileys,Liqueur,0,982,982,0,2835
2026-03-06,Lobby Bar,Bombay Sapphire,Gin,0,2504,2504,0,3376
2026-03-06,Lobby Bar,Heineken,Beer,12350,7812,7812,0,20039
2026-03-06,Lobby Bar,Hennessy,Brandy,0,956,956,0,1151
2026-03-06,Lobby Bar,Jack Daniel's,Whisky,0,1451,2468,1017,0
2026-03-06,Lobby Bar,Johnnie Walker Red,Whisky,0,3429,3429,0,7276
2026-03-06,Lobby Bar,Jose Cuervo,Tequila,0,1573,1573,0,2932
2026-03-06,Lobby Bar,Kingfisher Premium,Beer,0,0,12547,12547,0
2026-03-06,Lobby Bar,Smirnoff Vodka,Vodka,0,3691,3691,0,10694
2026-03-06,Pool Bar,Bacardi White,Rum,0,4108,4108,0,8656
2026-03-06,Pool Bar,Baileys,Liqueur,0,0,0,0,6799
2026-03-06,Pool Bar,Bombay Sapphire,Gin,6750,3585,3585,0,3165
2026-03-06,Pool Bar,Heineken,Beer,0,0,9109,9109,0
2026-03-06,Pool Bar,Hennessy,Brandy,9100,0,0,0,10100
2026-03-06,Pool Bar,Jack Daniel's,Whisky,0,3027,3027,0,5624
2026-03-06,Pool Bar,Johnnie Walker Red,Whisky,0,0,4583,4583,0
2026-03-06,Pool Bar,Jose Cuervo,Tequila,12000,2659,2659,0,10873
2026-03-06,Pool Bar,Kingfisher Premium,Beer,13000,12070,12070,0,4158
2026-03-06,Pool Bar,Smirnoff Vodka,Vodka,0,3968,4618,650,0
2026-03-06,Rooftop Bar,Bacardi White,Rum,0,6033,6254,221,3634
2026-03-06,Rooftop Bar,Baileys,Liqueur,0,1600,1600,0,3174
2026-03-06,Rooftop Bar,Bombay Sapphire,Gin,0,3214,3214,0,4129
2026-03-06,Rooftop Bar,Heineken,Beer,10400,10400,14770,4370,0
2026-03-06,Rooftop Bar,Hennessy,Brandy,14700,1219,1219,0,13947
2026-03-06,Rooftop Bar,Jack Daniel's,Whisky,0,4109,4109,0,471
2026-03-06,Rooftop Bar,Johnnie Walker Red,Whisky,0,0,6024,6024,0
2026-03-06,Rooftop Bar,Jose Cuervo,Tequila,0,0,2588,2588,0
2026-03-06,Rooftop Bar,Kingfisher Premium,Beer,10400,10400,15277,4877,0
2026-03-06,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,6543,6543,0
2026-03-06,Sky Lounge,Bacardi White,Rum,6750,5356,5356,0,1394
2026-03-06,Sky Lounge,Baileys,Liqueur,0,1462,1462,0,13112
2026-03-06,Sky Lounge,Bombay Sapphire,Gin,0,4689,4689,0,5694
2026-03-06,Sky Lounge,Heineken,Beer,0,0,14025,14025,0
2026-03-06,Sky Lounge,Hennessy,Brandy,0,1427,1427,0,981
2026-03-06,Sky Lounge,Jack Daniel's,Whisky,0,3884,4150,266,0
2026-03-06,Sky Lounge,Johnnie Walker Red,Whisky,0,0,5870,5870,0
2026-03-06,Sky Lounge,Jose Cuervo,Tequila,0,3397,3397,0,3304
2026-03-06,Sky Lounge,Kingfisher Premium,Beer,9100,9100,18024,8924,0
2026-03-06,Sky Lounge,Smirnoff Vodka,Vodka,0,1401,7077,5676,0
2026-03-07,Garden Bar,Bacardi White,Rum,0,2395,2395,0,10662
2026-03-07,Garden Bar,Baileys,Liqueur,0,1040,1040,0,4491
2026-03-07,Garden Bar,Bombay Sapphire,Gin,0,3459,3459,0,2120
2026-03-07,Garden Bar,Heineken,Beer,0,1757,9397,7640,0
2026-03-07,Garden Bar,Hennessy,Brandy,0,904,904,0,662
2026-03-07,Garden Bar,Jack Daniel's,Whisky,13500,2343,2343,0,13771
2026-03-07,Garden Bar,Johnnie Walker Red,Whisky,8250,4224,4224,0,7885
2026-03-07,Garden Bar,Jose Cuervo,Tequila,0,1433,1433,0,1126
2026-03-07,Garden Bar,Kingfisher Premium,Beer,0,0,14563,14563,0
2026-03-07,Garden Bar,Smirnoff Vodka,Vodka,0,4624,4624,0,1939
2026-03-07,Lobby Bar,Bacardi White,Rum,6000,4162,4162,0,7536
2026-03-07,Lobby Bar,Baileys,Liqueur,0,0,0,0,2015
2026-03-07,Lobby Bar,Bombay Sapphire,Gin,0,3246,3246,0,130
2026-03-07,Lobby Bar,Heineken,Beer,0,9989,9989,0,11117
2026-03-07,Lobby Bar,Hennessy,Brandy,0,523,953,430,0
2026-03-07,Lobby Bar,Jack Daniel's,Whisky,12000,3181,3181,0,9916
2026-03-07,Lobby Bar,Johnnie Walker Red,Whisky,0,3663,3663,0,1523
2026-03-07,Lobby Bar,Jose Cuervo,Tequila,0,2015,2015,0,1192
2026-03-07,Lobby Bar,Kingfisher Premium,Beer,0,0,15370,15370,0
2026-03-07,Lobby Bar,Smirnoff Vodka,Vodka,0,5364,5364,0,7075
2026-03-07,Pool Bar,Bacardi White,Rum,0,6050,6050,0,2606
2026-03-07,Pool Bar,Baileys,Liqueur,0,0,0,0,6799
2026-03-07,Pool Bar,Bombay Sapphire,Gin,0,3165,3737,572,0
2026-03-07,Pool Bar,Heineken,Beer,0,0,14012,14012,0
2026-03-07,Pool Bar,Hennessy,Brandy,0,1275,1275,0,8825
2026-03-07,Pool Bar,Jack Daniel's,Whisky,0,3268,3268,0,2356
2026-03-07,Pool Bar,Johnnie Walker Red,Whisky,0,0,5296,5296,0
2026-03-07,Pool Bar,Jose Cuervo,Tequila,0,2320,2320,0,8553
2026-03-07,Pool Bar,Kingfisher Premium,Beer,0,930,15304,14374,0
2026-03-07,Pool Bar,Smirnoff Vodka,Vodka,0,0,5715,5715,0
2026-03-07,Rooftop Bar,Bacardi White,Rum,13500,4697,4697,0,8803
2026-03-07,Rooftop Bar,Baileys,Liqueur,13500,1806,1806,0,14327
2026-03-07,Rooftop Bar,Bombay Sapphire,Gin,0,3237,4336,1099,0
2026-03-07,Rooftop Bar,Heineken,Beer,0,0,14887,14887,0
2026-03-07,Rooftop Bar,Hennessy,Brandy,0,1032,1032,0,12915
2026-03-07,Rooftop Bar,Jack Daniel's,Whisky,6000,4568,4568,0,6003
2026-03-07,Rooftop Bar,Johnnie Walker Red,Whisky,0,0,7180,7180,0
2026-03-07,Rooftop Bar,Jose Cuervo,Tequila,12000,3010,3010,0,9829
2026-03-07,Rooftop Bar,Kingfisher Premium,Beer,0,0,20280,20280,0
2026-03-07,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,8610,8610,0
2026-03-07,Sky Lounge,Bacardi White,Rum,0,1394,5699,4305,0
2026-03-07,Sky Lounge,Baileys,Liqueur,0,1972,1972,0,11140
2026-03-07,Sky Lounge,Bombay Sapphire,Gin,14250,4256,4256,0,13965
2026-03-07,Sky Lounge,Heineken,Beer,9750,9750,17408,7658,0
2026-03-07,Sky Lounge,Hennessy,Brandy,0,981,1663,682,507
2026-03-07,Sky Lounge,Jack Daniel's,Whisky,0,0,4544,4544,0
2026-03-07,Sky Lounge,Johnnie Walker Red,Whisky,0,0,5216,5216,0
2026-03-07,Sky Lounge,Jose Cuervo,Tequila,14250,3779,3779,0,13775
2026-03-07,Sky Lounge,Kingfisher Premium,Beer,0,0,22246,22246,0
2026-03-07,Sky Lounge,Smirnoff Vodka,Vodka,14250,10790,10790,0,4820
2026-03-08,Garden Bar,Bacardi White,Rum,0,2495,2495,0,9660
2026-03-08,Garden Bar,Baileys,Liqueur,0,0,0,0,3616
2026-03-08,Garden Bar,Bombay Sapphire,Gin,14250,1795,1795,0,13071
2026-03-08,Garden Bar,Heineken,Beer,0,0,5455,5455,0
2026-03-08,Garden Bar,Hennessy,Brandy,0,0,0,0,662
2026-03-08,Garden Bar,Jack Daniel's,Whisky,0,1691,1691,0,13428
2026-03-08,Garden Bar,Johnnie Walker Red,Whisky,0,2737,2737,0,1948
2026-03-08,Garden Bar,Jose Cuervo,Tequila,0,1126,1427,301,190
2026-03-08,Garden Bar,Kingfisher Premium,Beer,0,0,10366,10366,0
2026-03-08,Garden Bar,Smirnoff Vodka,Vodka,7500,3687,3687,0,7933
2026-03-08,Lobby Bar,Bacardi White,Rum,0,2158,2158,0,5378
2026-03-08,Lobby Bar,Baileys,Liqueur,0,712,712,0,1303
2026-03-08,Lobby Bar,Bombay Sapphire,Gin,0,130,2607,2477,0
2026-03-08,Lobby Bar,Heineken,Beer,0,5970,5970,0,866
2026-03-08,Lobby Bar,Hennessy,Brandy,9100,637,637,0,8463
2026-03-08,Lobby Bar,Jack Daniel's,Whisky,0,1608,1608,0,7211
2026-03-08,Lobby Bar,Johnnie Walker Red,Whisky,0,1523,2596,1073,0
2026-03-08,Lobby Bar,Jose Cuervo,Tequila,0,917,1674,757,0
2026-03-08,Lobby Bar,Kingfisher Premium,Beer,10400,10400,10651,251,0
2026-03-08,Lobby Bar,Smirnoff Vodka,Vodka,0,3232,4419,1187,0
2026-03-08,Pool Bar,Bacardi White,Rum,0,2606,3180,574,0
2026-03-08,Pool Bar,Baileys,Liqueur,0,1119,1119,0,5761
2026-03-08,Pool Bar,Bombay Sapphire,Gin,0,0,3146,3146,0
2026-03-08,Pool Bar,Heineken,Beer,0,0,10368,10368,0
2026-03-08,Pool Bar,Hennessy,Brandy,0,0,0,0,8825
2026-03-08,Pool Bar,Jack Daniel's,Whisky,0,2356,2526,170,1189
2026-03-08,Pool Bar,Johnnie Walker Red,Whisky,12000,4260,4260,0,7740
2026-03-08,Pool Bar,Jose Cuervo,Tequila,0,1630,1630,0,7823
2026-03-08,Pool Bar,Kingfisher Premium,Beer,11700,11700,14119,2419,0
2026-03-08,Pool Bar,Smirnoff Vodka,Vodka,0,0,3866,3866,0
2026-03-08,Rooftop Bar,Bacardi White,Rum,0,4019,4019,0,4784
2026-03-08,Rooftop Bar,Baileys,Liqueur,0,1244,1244,0,13083
2026-03-08,Rooftop Bar,Bombay Sapphire,Gin,6750,4644,4644,0,3177
2026-03-08,Rooftop Bar,Heineken,Beer,0,0,10334,10334,0
2026-03-08,Rooftop Bar,Hennessy,Brandy,0,1117,1117,0,12374
2026-03-08,Rooftop Bar,Jack Daniel's,Whisky,10500,3076,3076,0,9327
2026-03-08,Rooftop Bar,Johnnie Walker Red,Whisky,11250,5269,5269,0,5981
2026-03-08,Rooftop Bar,Jose Cuervo,Tequila,0,1699,1699,0,8925
2026-03-08,Rooftop Bar,Kingfisher Premium,Beer,0,0,16898,16898,0
2026-03-08,Rooftop Bar,Smirnoff Vodka,Vodka,13500,6198,6198,0,7302
2026-03-08,Sky Lounge,Bacardi White,Rum,0,0,5259,5259,0
2026-03-08,Sky Lounge,Baileys,Liqueur,0,1562,1562,0,9578
2026-03-08,Sky Lounge,Bombay Sapphire,Gin,0,3823,3823,0,10142
2026-03-08,Sky Lounge,Heineken,Beer,0,0,13897,13897,0
2026-03-08,Sky Lounge,Hennessy,Brandy,14700,963,963,0,13737
2026-03-08,Sky Lounge,Jack Daniel's,Whisky,0,0,3416,3416,0
2026-03-08,Sky Lounge,Johnnie Walker Red,Whisky,0,0,4923,4923,0
2026-03-08,Sky Lounge,Jose Cuervo,Tequila,0,2960,2960,0,10815
2026-03-08,Sky Lounge,Kingfisher Premium,Beer,0,0,20171,20171,0
2026-03-08,Sky Lounge,Smirnoff Vodka,Vodka,8250,5782,5782,0,5928
2026-03-09,Garden Bar,Bacardi White,Rum,0,1795,1795,0,6372
2026-03-09,Garden Bar,Baileys,Liqueur,0,582,582,0,3034
2026-03-09,Garden Bar,Bombay Sapphire,Gin,0,1064,1064,0,12235
2026-03-09,Garden Bar,Heineken,Beer,5850,4253,4253,0,1597
2026-03-09,Garden Bar,Hennessy,Brandy,0,426,426,0,564
2026-03-09,Garden Bar,Jack Daniel's,Whisky,0,1406,1406,0,10674
2026-03-09,Garden Bar,Johnnie Walker Red,Whisky,0,1948,2624,676,0
2026-03-09,Garden Bar,Jose Cuervo,Tequila,0,0,869,869,0
2026-03-09,Garden Bar,Kingfisher Premium,Beer,10400,4720,4720,0,5680
2026-03-09,Garden Bar,Smirnoff Vodka,Vodka,0,2567,2567,0,4345
2026-03-09,Lobby Bar,Bacardi White,Rum,0,2394,2394,0,2984
2026-03-09,Lobby Bar,Baileys,Liqueur,0,629,629,0,1075
2026-03-09,Lobby Bar,Bombay Sapphire,Gin,0,0,2042,2042,0
2026-03-09,Lobby Bar,Heineken,Beer,13650,6110,6110,0,10590
2026-03-09,Lobby Bar,Hennessy,Brandy,0,0,0,0,8463
2026-03-09,Lobby Bar,Jack Daniel's,Whisky,0,978,978,0,6798
2026-03-09,Lobby Bar,Johnnie Walker Red,Whisky,9000,2909,2909,0,8003
2026-03-09,Lobby Bar,Jose Cuervo,Tequila,15750,1081,1081,0,14669
2026-03-09,Lobby Bar,Kingfisher Premium,Beer,5850,5850,7435,1585,0
2026-03-09,Lobby Bar,Smirnoff Vodka,Vodka,12000,2125,2125,0,11569
2026-03-09,Pool Bar,Bacardi White,Rum,0,0,2419,2419,0
2026-03-09,Pool Bar,Baileys,Liqueur,0,728,728,0,4952
2026-03-09,Pool Bar,Bombay Sapphire,Gin,11250,1687,1687,0,9563
2026-03-09,Pool Bar,Heineken,Beer,0,0,6772,6772,0
2026-03-09,Pool Bar,Hennessy,Brandy,0,600,600,0,8225
2026-03-09,Pool Bar,Jack Daniel's,Whisky,11250,1713,1713,0,9537
2026-03-09,Pool Bar,Johnnie Walker Red,Whisky,0,2576,2576,0,5164
2026-03-09,Pool Bar,Jose Cuervo,Tequila,0,1141,1141,0,5782
2026-03-09,Pool Bar,Kingfisher Premium,Beer,0,0,11122,11122,0
2026-03-09,Pool Bar,Smirnoff Vodka,Vodka,0,0,3032,3032,0
2026-03-09,Rooftop Bar,Bacardi White,Rum,0,2718,2718,0,3140
2026-03-09,Rooftop Bar,Baileys,Liqueur,0,1032,1032,0,12051
2026-03-09,Rooftop Bar,Bombay Sapphire,Gin,0,2106,2377,271,0
2026-03-09,Rooftop Bar,Heineken,Beer,0,0,9524,9524,0
2026-03-09,Rooftop Bar,Hennessy,Brandy,0,670,670,0,11128
2026-03-09,Rooftop Bar,Jack Daniel's,Whisky,0,1620,1620,0,7707
2026-03-09,Rooftop Bar,Johnnie Walker Red,Whisky,0,3910,3910,0,4060
2026-03-09,Rooftop Bar,Jose Cuervo,Tequila,0,1893,1893,0,5556
2026-03-09,Rooftop Bar,Kingfisher Premium,Beer,7150,7150,10635,3485,562
2026-03-09,Rooftop Bar,Smirnoff Vodka,Vodka,0,4018,4018,0,3284
2026-03-09,Sky Lounge,Bacardi White,Rum,15000,3067,3067,0,14934
2026-03-09,Sky Lounge,Baileys,Liqueur,0,1116,1116,0,8462
2026-03-09,Sky Lounge,Bombay Sapphire,Gin,0,2701,2701,0,7441
2026-03-09,Sky Lounge,Heineken,Beer,0,0,9897,9897,0
2026-03-09,Sky Lounge,Hennessy,Brandy,0,0,0,0,13737
2026-03-09,Sky Lounge,Jack Daniel's,Whisky,0,0,2409,2409,0
2026-03-09,Sky Lounge,Johnnie Walker Red,Whisky,0,0,4273,4273,0
2026-03-09,Sky Lounge,Jose Cuervo,Tequila,0,1923,1923,0,8892
2026-03-09,Sky Lounge,Kingfisher Premium,Beer,0,0,10430,10430,0
2026-03-09,Sky Lounge,Smirnoff Vodka,Vodka,10500,5266,5266,0,15447
2026-03-10,Garden Bar,Bacardi White,Rum,0,1721,1721,0,4651
2026-03-10,Garden Bar,Baileys,Liqueur,0,0,0,0,3034
2026-03-10,Garden Bar,Bombay Sapphire,Gin,0,1575,1575,0,10630
2026-03-10,Garden Bar,Heineken,Beer,8450,5275,5275,0,4772
2026-03-10,Garden Bar,Hennessy,Brandy,0,0,0,0,236
2026-03-10,Garden Bar,Jack Daniel's,Whisky,0,1386,1386,0,9288
2026-03-10,Garden Bar,Johnnie Walker Red,Whisky,0,0,2329,2329,0
2026-03-10,Garden Bar,Jose Cuervo,Tequila,15000,1139,1139,0,13861
2026-03-10,Garden Bar,Kingfisher Premium,Beer,0,5680,5694,14,0
2026-03-10,Garden Bar,Smirnoff Vodka,Vodka,12750,3209,3209,0,14738
2026-03-10,Lobby Bar,Bacardi White,Rum,0,2553,2553,0,431
2026-03-10,Lobby Bar,Baileys,Liqueur,0,510,510,0,164
2026-03-10,Lobby Bar,Bombay Sapphire,Gin,0,0,1794,1794,0
2026-03-10,Lobby Bar,Heineken,Beer,0,4856,4856,0,5497
2026-03-10,Lobby Bar,Hennessy,Brandy,0,453,453,0,8448
2026-03-10,Lobby Bar,Jack Daniel's,Whisky,0,1745,1745,0,4488
