Date Time Served,Bar Name,Brand Name,Category,Bottle Size (ml),Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Requested Demand (ml),Potential Lost Demand (ml),Date,Day of Week,Conservation Check
2026-03-26 20:17:00,Lobby Bar,Heineken,Beer,650,7015,6500,1019,12496,1019,0,2026-03-26,Thursday,True
2026-03-26 21:20:00,Lobby Bar,Heineken,Beer,650,7851,0,251,7600,251,0,2026-03-26,Thursday,True
2026-03-27 16:06:00,Lobby Bar,Heineken,Beer,650,7600,0,3624,3976,3624,0,2026-03-27,Friday,True
2026-03-27 18:15:00,Lobby Bar,Heineken,Beer,650,3976,0,1451,2525,1451,0,2026-03-27,Friday,True
2026-03-27 20:08:00,Lobby Bar,Heineken,Beer,650,2525,0,2525,0,3466,941,2026-03-27,Friday,True
2026-03-28 17:26:00,Lobby Bar,Heineken,Beer,650,0,11700,3306,8394,3306,0,2026-03-28,Saturday,True
2026-03-28 21:45:00,Lobby Bar,Heineken,Beer,650,8394,0,4825,3569,4825,0,2026-03-28,Saturday,True
2026-03-29 17:36:00,Lobby Bar,Heineken,Beer,650,3569,13650,5549,11670,5549,0,2026-03-29,Sunday,True
2026-03-29 22:17:00,Lobby Bar,Heineken,Beer,650,11670,0,1584,10086,1584,0,2026-03-29,Sunday,True
2026-03-30 10:10:00,Lobby Bar,Heineken,Beer,650,6664,0,1070,5594,1070,0,2026-03-30,Monday,True
2026-03-30 12:53:00,Lobby Bar,Heineken,Beer,650,8074,0,1410,6664,1410,0,2026-03-30,Monday,True
2026-03-30 15:51:00,Lobby Bar,Heineken,Beer,650,8859,0,785,8074,785,0,2026-03-30,Monday,True
2026-03-30 22:04:00,Lobby Bar,Heineken,Beer,650,5594,0,1025,4569,1025,0,2026-03-30,Monday,True
2026-03-30 23:58:00,Lobby Bar,Heineken,Beer,650,10086,0,1227,8859,1227,0,2026-03-30,Monday,True
2026-03-31 11:05:00,Lobby Bar,Heineken,Beer,650,4569,13650,1014,17205,1014,0,2026-03-31,Tuesday,True
2026-03-31 19:52:00,Lobby Bar,Heineken,Beer,650,17205,0,3194,14011,3194,0,2026-03-31,Tuesday,True
2026-03-31 20:08:00,Lobby Bar,Heineken,Beer,650,13621,0,2022,11599,2022,0,2026-03-31,Tuesday,True
2026-03-31 22:59:00,Lobby Bar,Heineken,Beer,650,14011,0,390,13621,390,0,2026-03-31,Tuesday,True
2026-04-01 16:04:00,Lobby Bar,Heineken,Beer,650,11599,0,1114,10485,1114,0,2026-04-01,Wednesday,True
2026-04-01 22:03:00,Lobby Bar,Heineken,Beer,650,10485,0,3365,7120,3365,0,2026-04-01,Wednesday,True
2026-04-01 23:55:00,Lobby Bar,Heineken,Beer,650,7120,0,1880,5240,1880,0,2026-04-01,Wednesday,True
2026-04-02 10:44:00,Lobby Bar,Heineken,Beer,650,14583,0,1361,13222,1361,0,2026-04-02,Thursday,True
2026-04-02 15:55:00,Lobby Bar,Heineken,Beer,650,13222,0,809,12413,809,0,2026-04-02,Thursday,True
2026-04-02 18:16:00,Lobby Bar,Heineken,Beer,650,12413,0,714,11699,714,0,2026-04-02,Thursday,True
2026-04-02 18:37:00,Lobby Bar,Heineken,Beer,650,5240,11700,2357,14583,2357,0,2026-04-02,Thursday,True
2026-04-02 22:20:00,Lobby Bar,Heineken,Beer,650,11699,0,280,11419,280,0,2026-04-02,Thursday,True
2026-04-03 11:01:00,Lobby Bar,Heineken,Beer,650,9729,0,3117,6612,3117,0,2026-04-03,Friday,True
2026-04-03 16:35:00,Lobby Bar,Heineken,Beer,650,11419,0,1690,9729,1690,0,2026-04-03,Friday,True
2026-04-03 21:01:00,Lobby Bar,Heineken,Beer,650,6612,0,3150,3462,3150,0,2026-04-03,Friday,True
2026-04-04 13:55:00,Lobby Bar,Heineken,Beer,650,3462,0,3462,0,6988,3526,2026-04-04,Saturday,True
2026-04-04 18:05:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,434,434,2026-04-04,Saturday,True
2026-04-04 21:23:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2574,2574,2026-04-04,Saturday,True
2026-04-05 18:48:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,6045,6045,2026-04-05,Sunday,True
2026-04-05 21:06:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1437,1437,2026-04-05,Sunday,True
2026-04-06 21:21:00,Lobby Bar,Heineken,Beer,650,0,5850,2692,3158,2692,0,2026-04-06,Monday,True
2026-04-06 22:05:00,Lobby Bar,Heineken,Beer,650,3158,0,2477,681,2477,0,2026-04-06,Monday,True
2026-04-07 12:15:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,740,740,2026-04-07,Tuesday,True
2026-04-07 13:27:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1055,1055,2026-04-07,Tuesday,True
2026-04-07 17:42:00,Lobby Bar,Heineken,Beer,650,681,0,681,0,4282,3601,2026-04-07,Tuesday,True
2026-04-07 23:10:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,52,52,2026-04-07,Tuesday,True
2026-04-08 11:54:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1870,1870,2026-04-08,Wednesday,True
2026-04-08 18:59:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3565,3565,2026-04-08,Wednesday,True
2026-04-08 22:48:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2115,2115,2026-04-08,Wednesday,True
2026-04-09 16:51:00,Lobby Bar,Heineken,Beer,650,0,5850,4973,877,4973,0,2026-04-09,Thursday,True
2026-04-09 18:58:00,Lobby Bar,Heineken,Beer,650,877,0,877,0,1785,908,2026-04-09,Thursday,True
2026-04-09 22:43:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,649,649,2026-04-09,Thursday,True
2026-04-10 16:44:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,4353,4353,2026-04-10,Friday,True
2026-04-10 21:27:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3454,3454,2026-04-10,Friday,True
2026-04-11 11:55:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,825,825,2026-04-11,Saturday,True
2026-04-11 12:39:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1928,1928,2026-04-11,Saturday,True
2026-04-11 18:39:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1804,1804,2026-04-11,Saturday,True
2026-04-11 20:35:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2469,2469,2026-04-11,Saturday,True
2026-04-11 23:12:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1964,1964,2026-04-11,Saturday,True
2026-04-12 19:47:00,Lobby Bar,Heineken,Beer,650,0,5200,2792,2408,2792,0,2026-04-12,Sunday,True
2026-04-12 19:54:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,777,777,2026-04-12,Sunday,True
2026-04-12 22:38:00,Lobby Bar,Heineken,Beer,650,2408,0,2408,0,2420,12,2026-04-12,Sunday,True
2026-04-12 23:51:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1032,1032,2026-04-12,Sunday,True
2026-04-13 14:18:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,830,830,2026-04-13,Monday,True
2026-04-13 14:27:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,796,796,2026-04-13,Monday,True
2026-04-13 17:43:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,980,980,2026-04-13,Monday,True
2026-04-13 21:42:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2076,2076,2026-04-13,Monday,True
2026-04-13 21:54:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1192,1192,2026-04-13,Monday,True
2026-04-14 14:32:00,Lobby Bar,Heineken,Beer,650,0,13650,4016,9634,4016,0,2026-04-14,Tuesday,True
2026-04-14 18:02:00,Lobby Bar,Heineken,Beer,650,9634,0,1523,8111,1523,0,2026-04-14,Tuesday,True
2026-04-14 20:47:00,Lobby Bar,Heineken,Beer,650,8111,0,742,7369,742,0,2026-04-14,Tuesday,True
2026-04-15 19:53:00,Lobby Bar,Heineken,Beer,650,7369,0,4636,2733,4636,0,2026-04-15,Wednesday,True
2026-04-15 20:33:00,Lobby Bar,Heineken,Beer,650,2733,0,2035,698,2035,0,2026-04-15,Wednesday,True
2026-04-16 12:39:00,Lobby Bar,Heineken,Beer,650,698,0,698,0,1714,1016,2026-04-16,Thursday,True
2026-04-16 20:54:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,4873,4873,2026-04-16,Thursday,True
2026-04-17 12:11:00,Lobby Bar,Heineken,Beer,650,5032,0,1847,3185,1847,0,2026-04-17,Friday,True
2026-04-17 15:54:00,Lobby Bar,Heineken,Beer,650,0,8450,3418,5032,3418,0,2026-04-17,Friday,True
2026-04-17 19:29:00,Lobby Bar,Heineken,Beer,650,3185,0,3035,150,3035,0,2026-04-17,Friday,True
2026-04-18 12:40:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2392,2392,2026-04-18,Saturday,True
2026-04-18 17:19:00,Lobby Bar,Heineken,Beer,650,150,0,150,0,2098,1948,2026-04-18,Saturday,True
2026-04-18 18:02:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,890,890,2026-04-18,Saturday,True
2026-04-18 18:18:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2713,2713,2026-04-18,Saturday,True
2026-04-18 19:22:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,4530,4530,2026-04-18,Saturday,True
2026-04-19 11:44:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,741,741,2026-04-19,Sunday,True
2026-04-19 13:10:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1561,1561,2026-04-19,Sunday,True
2026-04-19 16:35:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,544,544,2026-04-19,Sunday,True
2026-04-19 19:12:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1938,1938,2026-04-19,Sunday,True
2026-04-19 23:04:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,888,888,2026-04-19,Sunday,True
2026-04-20 11:33:00,Lobby Bar,Heineken,Beer,650,9967,0,3166,6801,3166,0,2026-04-20,Monday,True
2026-04-20 22:34:00,Lobby Bar,Heineken,Beer,650,0,10400,433,9967,433,0,2026-04-20,Monday,True
2026-04-20 22:38:00,Lobby Bar,Heineken,Beer,650,6801,0,1765,5036,1765,0,2026-04-20,Monday,True
2026-04-21 12:17:00,Lobby Bar,Heineken,Beer,650,5036,0,2862,2174,2862,0,2026-04-21,Tuesday,True
2026-04-21 17:38:00,Lobby Bar,Heineken,Beer,650,1950,0,960,990,960,0,2026-04-21,Tuesday,True
2026-04-21 21:23:00,Lobby Bar,Heineken,Beer,650,990,0,990,0,1911,921,2026-04-21,Tuesday,True
2026-04-21 23:37:00,Lobby Bar,Heineken,Beer,650,2174,0,224,1950,224,0,2026-04-21,Tuesday,True
2026-04-22 12:07:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2309,2309,2026-04-22,Wednesday,True
2026-04-22 12:15:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1665,1665,2026-04-22,Wednesday,True
2026-04-22 22:50:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2238,2238,2026-04-22,Wednesday,True
2026-04-23 14:11:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,620,620,2026-04-23,Thursday,True
2026-04-23 15:44:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2199,2199,2026-04-23,Thursday,True
2026-04-23 22:00:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1279,1279,2026-04-23,Thursday,True
2026-04-23 22:34:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2288,2288,2026-04-23,Thursday,True
2026-04-23 23:13:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,872,872,2026-04-23,Thursday,True
2026-04-24 14:16:00,Lobby Bar,Heineken,Beer,650,3123,0,3123,0,6163,3040,2026-04-24,Friday,True
2026-04-24 19:35:00,Lobby Bar,Heineken,Beer,650,0,5200,2077,3123,2077,0,2026-04-24,Friday,True
2026-04-24 19:43:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1520,1520,2026-04-24,Friday,True
2026-04-25 14:42:00,Lobby Bar,Heineken,Beer,650,0,7800,953,6847,953,0,2026-04-25,Saturday,True
2026-04-25 20:23:00,Lobby Bar,Heineken,Beer,650,2123,0,2123,0,2304,181,2026-04-25,Saturday,True
2026-04-25 22:50:00,Lobby Bar,Heineken,Beer,650,6847,0,4724,2123,4724,0,2026-04-25,Saturday,True
2026-04-26 15:23:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3512,3512,2026-04-26,Sunday,True
2026-04-26 23:58:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,5056,5056,2026-04-26,Sunday,True
2026-04-27 15:44:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1575,1575,2026-04-27,Monday,True
2026-04-27 22:58:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3791,3791,2026-04-27,Monday,True
2026-04-28 14:11:00,Lobby Bar,Heineken,Beer,650,10282,0,686,9596,686,0,2026-04-28,Tuesday,True
2026-04-28 19:10:00,Lobby Bar,Heineken,Beer,650,0,13000,2718,10282,2718,0,2026-04-28,Tuesday,True
2026-04-28 20:19:00,Lobby Bar,Heineken,Beer,650,8408,0,1403,7005,1403,0,2026-04-28,Tuesday,True
2026-04-28 23:09:00,Lobby Bar,Heineken,Beer,650,9596,0,1188,8408,1188,0,2026-04-28,Tuesday,True
2026-04-29 10:03:00,Lobby Bar,Heineken,Beer,650,14990,0,965,14025,965,0,2026-04-29,Wednesday,True
2026-04-29 15:43:00,Lobby Bar,Heineken,Beer,650,15319,0,329,14990,329,0,2026-04-29,Wednesday,True
2026-04-29 21:33:00,Lobby Bar,Heineken,Beer,650,14025,0,3206,10819,3206,0,2026-04-29,Wednesday,True
2026-04-29 22:34:00,Lobby Bar,Heineken,Beer,650,7005,9750,1436,15319,1436,0,2026-04-29,Wednesday,True
2026-04-30 11:22:00,Lobby Bar,Heineken,Beer,650,10819,0,1923,8896,1923,0,2026-04-30,Thursday,True
2026-04-30 22:25:00,Lobby Bar,Heineken,Beer,650,8896,0,1536,7360,1536,0,2026-04-30,Thursday,True
2026-04-30 22:43:00,Lobby Bar,Heineken,Beer,650,7360,0,3231,4129,3231,0,2026-04-30,Thursday,True
2026-05-01 11:21:00,Lobby Bar,Heineken,Beer,650,3295,0,2414,881,2414,0,2026-05-01,Friday,True
2026-05-01 16:28:00,Lobby Bar,Heineken,Beer,650,4129,0,834,3295,834,0,2026-05-01,Friday,True
2026-05-01 23:11:00,Lobby Bar,Heineken,Beer,650,881,0,881,0,5561,4680,2026-05-01,Friday,True
2026-05-02 11:18:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1911,1911,2026-05-02,Saturday,True
2026-05-02 19:36:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2843,2843,2026-05-02,Saturday,True
2026-05-02 20:10:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1586,1586,2026-05-02,Saturday,True
2026-05-02 22:19:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2167,2167,2026-05-02,Saturday,True
2026-05-03 11:46:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2427,2427,2026-05-03,Sunday,True
2026-05-03 18:23:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2547,2547,2026-05-03,Sunday,True
2026-05-04 18:33:00,Lobby Bar,Heineken,Beer,650,0,11700,3488,8212,3488,0,2026-05-04,Monday,True
2026-05-04 21:08:00,Lobby Bar,Heineken,Beer,650,8212,0,2123,6089,2123,0,2026-05-04,Monday,True
2026-05-05 13:26:00,Lobby Bar,Heineken,Beer,650,6089,6500,1519,11070,1519,0,2026-05-05,Tuesday,True
2026-05-05 14:22:00,Lobby Bar,Heineken,Beer,650,11070,0,2180,8890,2180,0,2026-05-05,Tuesday,True
2026-05-05 20:24:00,Lobby Bar,Heineken,Beer,650,8890,0,2996,5894,2996,0,2026-05-05,Tuesday,True
2026-05-06 13:01:00,Lobby Bar,Heineken,Beer,650,5894,0,1408,4486,1408,0,2026-05-06,Wednesday,True
2026-05-06 22:02:00,Lobby Bar,Heineken,Beer,650,1968,0,1968,0,2142,174,2026-05-06,Wednesday,True
2026-05-06 22:23:00,Lobby Bar,Heineken,Beer,650,4486,0,2518,1968,2518,0,2026-05-06,Wednesday,True
2026-05-07 13:17:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2217,2217,2026-05-07,Thursday,True
2026-05-07 22:21:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1393,1393,2026-05-07,Thursday,True
2026-05-07 22:43:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,293,293,2026-05-07,Thursday,True
2026-05-07 22:57:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,967,967,2026-05-07,Thursday,True
2026-05-08 19:36:00,Lobby Bar,Heineken,Beer,650,6877,0,6318,559,6318,0,2026-05-08,Friday,True
2026-05-08 20:59:00,Lobby Bar,Heineken,Beer,650,0,10400,3523,6877,3523,0,2026-05-08,Friday,True
2026-05-09 12:54:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,85,85,2026-05-09,Saturday,True
2026-05-09 13:18:00,Lobby Bar,Heineken,Beer,650,559,5850,3874,2535,3874,0,2026-05-09,Saturday,True
2026-05-09 18:36:00,Lobby Bar,Heineken,Beer,650,2535,0,2535,0,3781,1246,2026-05-09,Saturday,True
2026-05-09 20:01:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2229,2229,2026-05-09,Saturday,True
2026-05-10 12:20:00,Lobby Bar,Heineken,Beer,650,0,8450,2177,6273,2177,0,2026-05-10,Sunday,True
2026-05-10 21:08:00,Lobby Bar,Heineken,Beer,650,6273,0,2496,3777,2496,0,2026-05-10,Sunday,True
2026-05-10 22:15:00,Lobby Bar,Heineken,Beer,650,3777,0,2536,1241,2536,0,2026-05-10,Sunday,True
2026-05-11 20:34:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,609,609,2026-05-11,Monday,True
2026-05-11 20:36:00,Lobby Bar,Heineken,Beer,650,1241,0,1241,0,5106,3865,2026-05-11,Monday,True
2026-05-12 10:41:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,545,545,2026-05-12,Tuesday,True
2026-05-12 11:44:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2172,2172,2026-05-12,Tuesday,True
2026-05-12 13:31:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1196,1196,2026-05-12,Tuesday,True
2026-05-12 19:25:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1719,1719,2026-05-12,Tuesday,True
2026-05-12 20:27:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,697,697,2026-05-12,Tuesday,True
2026-05-13 15:40:00,Lobby Bar,Heineken,Beer,650,7908,0,1241,6667,1241,0,2026-05-13,Wednesday,True
2026-05-13 16:56:00,Lobby Bar,Heineken,Beer,650,0,9750,308,9442,308,0,2026-05-13,Wednesday,True
2026-05-13 17:00:00,Lobby Bar,Heineken,Beer,650,6667,0,2277,4390,2277,0,2026-05-13,Wednesday,True
2026-05-13 20:57:00,Lobby Bar,Heineken,Beer,650,4390,0,934,3456,934,0,2026-05-13,Wednesday,True
2026-05-13 23:27:00,Lobby Bar,Heineken,Beer,650,9442,0,1534,7908,1534,0,2026-05-13,Wednesday,True
2026-05-14 10:55:00,Lobby Bar,Heineken,Beer,650,1887,0,1887,0,2807,920,2026-05-14,Thursday,True
2026-05-14 12:09:00,Lobby Bar,Heineken,Beer,650,3456,0,646,2810,646,0,2026-05-14,Thursday,True
2026-05-14 16:49:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,951,951,2026-05-14,Thursday,True
2026-05-14 20:19:00,Lobby Bar,Heineken,Beer,650,2810,0,923,1887,923,0,2026-05-14,Thursday,True
2026-05-14 21:08:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1554,1554,2026-05-14,Thursday,True
2026-05-15 17:07:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,6595,6595,2026-05-15,Friday,True
2026-05-15 21:31:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2314,2314,2026-05-15,Friday,True
2026-05-16 10:56:00,Lobby Bar,Heineken,Beer,650,0,7150,6866,284,6866,0,2026-05-16,Saturday,True
2026-05-16 20:28:00,Lobby Bar,Heineken,Beer,650,284,0,284,0,3277,2993,2026-05-16,Saturday,True
2026-05-17 12:14:00,Lobby Bar,Heineken,Beer,650,0,13650,2615,11035,2615,0,2026-05-17,Sunday,True
2026-05-17 21:05:00,Lobby Bar,Heineken,Beer,650,10369,0,4861,5508,4861,0,2026-05-17,Sunday,True
2026-05-17 21:41:00,Lobby Bar,Heineken,Beer,650,10839,0,470,10369,470,0,2026-05-17,Sunday,True
2026-05-17 23:48:00,Lobby Bar,Heineken,Beer,650,11035,0,196,10839,196,0,2026-05-17,Sunday,True
2026-05-18 10:40:00,Lobby Bar,Heineken,Beer,650,5100,0,894,4206,894,0,2026-05-18,Monday,True
2026-05-18 12:33:00,Lobby Bar,Heineken,Beer,650,3673,0,1092,2581,1092,0,2026-05-18,Monday,True
2026-05-18 16:44:00,Lobby Bar,Heineken,Beer,650,4206,0,533,3673,533,0,2026-05-18,Monday,True
2026-05-18 19:10:00,Lobby Bar,Heineken,Beer,650,5508,0,408,5100,408,0,2026-05-18,Monday,True
2026-05-18 20:15:00,Lobby Bar,Heineken,Beer,650,2581,0,2581,0,3565,984,2026-05-18,Monday,True
2026-05-19 10:05:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2536,2536,2026-05-19,Tuesday,True
2026-05-19 20:00:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1481,1481,2026-05-19,Tuesday,True
2026-05-19 20:07:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2194,2194,2026-05-19,Tuesday,True
2026-05-20 10:38:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1805,1805,2026-05-20,Wednesday,True
2026-05-20 11:54:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3056,3056,2026-05-20,Wednesday,True
2026-05-20 21:10:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,784,784,2026-05-20,Wednesday,True
2026-05-20 22:30:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,576,576,2026-05-20,Wednesday,True
2026-05-21 10:32:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1864,1864,2026-05-21,Thursday,True
2026-05-21 10:37:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,697,697,2026-05-21,Thursday,True
2026-05-21 22:06:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1886,1886,2026-05-21,Thursday,True
2026-05-22 14:01:00,Lobby Bar,Heineken,Beer,650,6228,0,331,5897,331,0,2026-05-22,Friday,True
2026-05-22 19:25:00,Lobby Bar,Heineken,Beer,650,0,13650,5632,8018,5632,0,2026-05-22,Friday,True
2026-05-22 20:07:00,Lobby Bar,Heineken,Beer,650,5897,0,2391,3506,2391,0,2026-05-22,Friday,True
2026-05-22 23:30:00,Lobby Bar,Heineken,Beer,650,8018,0,1790,6228,1790,0,2026-05-22,Friday,True
2026-05-23 17:52:00,Lobby Bar,Heineken,Beer,650,3506,13000,4363,12143,4363,0,2026-05-23,Saturday,True
2026-05-23 18:28:00,Lobby Bar,Heineken,Beer,650,12143,0,8179,3964,8179,0,2026-05-23,Saturday,True
2026-05-23 20:07:00,Lobby Bar,Heineken,Beer,650,3964,0,736,3228,736,0,2026-05-23,Saturday,True
2026-05-24 11:26:00,Lobby Bar,Heineken,Beer,650,2149,0,2149,0,2943,794,2026-05-24,Sunday,True
2026-05-24 11:40:00,Lobby Bar,Heineken,Beer,650,3228,0,1079,2149,1079,0,2026-05-24,Sunday,True
2026-05-24 21:34:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,515,515,2026-05-24,Sunday,True
2026-05-24 22:07:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3697,3697,2026-05-24,Sunday,True
2026-05-25 15:10:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1696,1696,2026-05-25,Monday,True
2026-05-25 22:14:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3508,3508,2026-05-25,Monday,True
2026-05-26 17:38:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,4338,4338,2026-05-26,Tuesday,True
2026-05-26 19:29:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,922,922,2026-05-26,Tuesday,True
2026-05-27 10:57:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,1222,1222,2026-05-27,Wednesday,True
2026-05-27 16:04:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3400,3400,2026-05-27,Wednesday,True
2026-05-27 18:49:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2109,2109,2026-05-27,Wednesday,True
2026-05-28 19:22:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,770,770,2026-05-28,Thursday,True
2026-05-28 20:34:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,5029,5029,2026-05-28,Thursday,True
2026-05-29 14:54:00,Lobby Bar,Heineken,Beer,650,2532,0,2532,0,2717,185,2026-05-29,Friday,True
2026-05-29 15:10:00,Lobby Bar,Heineken,Beer,650,0,5200,2668,2532,2668,0,2026-05-29,Friday,True
2026-05-29 18:40:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,3256,3256,2026-05-29,Friday,True
2026-05-29 20:07:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,677,677,2026-05-29,Friday,True
2026-05-30 10:36:00,Lobby Bar,Heineken,Beer,650,647,0,647,0,1898,1251,2026-05-30,Saturday,True
2026-05-30 19:39:00,Lobby Bar,Heineken,Beer,650,3934,0,3287,647,3287,0,2026-05-30,Saturday,True
2026-05-30 19:41:00,Lobby Bar,Heineken,Beer,650,0,0,0,0,2555,2555,2026-05-30,Saturday,True
2026-05-30 23:03:00,Lobby Bar,Heineken,Beer,650,0,5850,1916,3934,1916,0,2026-05-30,Saturday,True
2026-05-31 10:28:00,Lobby Bar,Heineken,Beer,650,0,13000,1985,11015,1985,0,2026-05-31,Sunday,True
2026-05-31 19:33:00,Lobby Bar,Heineken,Beer,650,9546,0,993,8553,993,0,2026-05-31,Sunday,True
2026-05-31 22:58:00,Lobby Bar,Heineken,Beer,650,11015,0,1469,9546,1469,0,2026-05-31,Sunday,True
2026-05-31 23:00:00,Lobby Bar,Heineken,Beer,650,8553,0,963,7590,963,0,2026-05-31,Sunday,True
2026-06-01 10:09:00,Lobby Bar,Heineken,Beer,650,15003,0,1578,13425,1578,0,2026-06-01,Monday,True
2026-06-01 12:18:00,Lobby Bar,Heineken,Beer,650,7590,9750,1511,15829,1511,0,2026-06-01,Monday,True
2026-06-01 12:52:00,Lobby Bar,Heineken,Beer,650,15829,0,826,15003,826,0,2026-06-01,Monday,True
2026-06-01 22:36:00,Lobby Bar,Heineken,Beer,650,13425,0,2130,11295,2130,0,2026-06-01,Monday,True
2026-06-02 11:34:00,Lobby Bar,Heineken,Beer,650,11295,0,874,10421,874,0,2026-06-02,Tuesday,True
2026-06-02 20:02:00,Lobby Bar,Heineken,Beer,650,10421,0,4328,6093,4328,0,2026-06-02,Tuesday,True
2026-06-03 10:44:00,Lobby Bar,Heineken,Beer,650,6093,11700,637,17156,637,0,2026-06-03,Wednesday,True
2026-06-03 11:50:00,Lobby Bar,Heineken,Beer,650,17156,0,612,16544,612,0,2026-06-03,Wednesday,True
2026-06-03 16:16:00,Lobby Bar,Heineken,Beer,650,16544,0,3652,12892,3652,0,2026-06-03,Wednesday,True
